PT_ID;TILE;SECTION;VAR1_sum;VAR2_sum;VAR3_sum;VAR1_mean;VAR2_mean;VAR3_mean
40985508;40;LKO_CAN;0.136;0;0.136;0.136;0.0;0.136
40985509;40;LKO_CAN;0.242;0;0.242;0.242;0.0;0.242
40985510;40;LKO_CAN;0.166;0;0.166;0.166;0.0;0.166
40985511;40;LKO_CAN;0.248;0;0.248;0.248;0.0;0.248
40985512;40;LKO_CAN;0.639;0;0.639;0.213;0.0;0.213
40985513;40;LKO_CAN;5.5920000000000005;2;4.9270000000000005;0.3106666666666667;0.1111111111111111;0.27372222222222226
40985514;40;LKO_CAN;1.831;0;1.831;0.20344444444444443;0.0;0.20344444444444443
40985515;40;LKO_CAN;1.186;0;1.186;0.2372;0.0;0.2372
40985516;40;LKO_CAN;13.333;4;11.394;0.5796956521739131;0.17391304347826086;0.4953913043478261
40985517;40;LKO_CAN;16.055;8;11.205;0.6422;0.32;0.4482
40985518;40;LKO_CAN;22.496;10;14.294;0.8331851851851851;0.37037037037037035;0.5294074074074074
40985519;40;LKO_CAN;22.011;12;12.282;0.7861071428571428;0.42857142857142855;0.43864285714285717
40985520;40;LKO_CAN;19.253;14;9.013;0.7405;0.5384615384615384;0.34665384615384615
40985521;40;LKO_CAN;17.824;13;6.793;0.8912000000000001;0.65;0.33965
40985522;40;LKO_CAN;18.215;12;7.295;0.91075;0.6;0.36475
40985523;40;LKO_CAN;1.704;2;0.0;0.852;1.0;0.0
40985524;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40985525;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40985526;40;LKO_CAN;7.615;1;7.282;0.44794117647058823;0.058823529411764705;0.4283529411764706
40985527;40;LKO_CAN;19.593;13;9.068999999999999;0.816375;0.5416666666666666;0.37787499999999996
40985528;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40985529;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40985530;40;LKO_CAN;1.438;2;0.0;0.719;1.0;0.0
40985531;40;LKO_CAN;17.774;11;9.232;0.7727826086956522;0.4782608695652174;0.40139130434782605
40985532;40;LKO_CAN;16.407;14;4.599;0.8635263157894737;0.7368421052631579;0.24205263157894738
40986288;40;LKO_CAN;14.394;6;11.267;0.57576;0.24;0.45067999999999997
40986497;40;LKO_CAN;0.167;0;0.167;0.167;0.0;0.167
40986498;40;LKO_CAN;0.139;0;0.139;0.139;0.0;0.139
40986499;40;LKO_CAN;0.128;0;0.128;0.128;0.0;0.128
40986500;40;LKO_CAN;0.14;0;0.14;0.14;0.0;0.14
40986501;40;LKO_CAN;0.259;0;0.259;0.259;0.0;0.259
40986502;40;LKO_CAN;0.318;0;0.318;0.318;0.0;0.318
40986503;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40986504;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40986505;40;LKO_CAN;0.284;0;0.284;0.284;0.0;0.284
40986506;40;LKO_CAN;0.235;0;0.235;0.235;0.0;0.235
40986507;40;LKO_CAN;0.163;0;0.163;0.163;0.0;0.163
40986508;40;LKO_CAN;0.138;0;0.138;0.138;0.0;0.138
40986509;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40986510;40;LKO_CAN;0.236;0;0.236;0.236;0.0;0.236
40986511;40;LKO_CAN;0.947;0;0.947;0.18939999999999999;0.0;0.18939999999999999
40986512;40;LKO_CAN;7.3100000000000005;4;6.114;0.3322727272727273;0.18181818181818182;0.2779090909090909
40986513;40;LKO_CAN;9.959;8;7.054;0.433;0.34782608695652173;0.30669565217391304
40986514;40;LKO_CAN;11.225;4;9.553;0.449;0.16;0.38212
40986515;40;LKO_CAN;7.04;4;5.803;0.3060869565217391;0.17391304347826086;0.25230434782608696
40986516;40;LKO_CAN;11.634;8;8.754;0.44746153846153847;0.3076923076923077;0.3366923076923077
40986517;40;LKO_CAN;17.59;9;11.409;0.6514814814814814;0.3333333333333333;0.4225555555555556
40986518;40;LKO_CAN;20.91;12;13.334;0.7210344827586207;0.41379310344827586;0.45979310344827584
40986519;40;LKO_CAN;21.014;12;10.496;0.8082307692307692;0.46153846153846156;0.4036923076923077
40986520;40;LKO_CAN;19.73;13;8.919;0.8220833333333334;0.5416666666666666;0.37162500000000004
40986521;40;LKO_CAN;19.729;13;8.945;0.8220416666666667;0.5416666666666666;0.37270833333333336
40986522;40;LKO_CAN;17.77;15;4.507;0.8885;0.75;0.22535
40986523;40;LKO_CAN;1.595;2;0.0;0.7975;1.0;0.0
40986524;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40986525;40;LKO_CAN;3.183;4;0.0;0.79575;1.0;0.0
40986526;40;LKO_CAN;8.449;4;7.232;0.36734782608695654;0.17391304347826086;0.3144347826086957
40986527;40;LKO_CAN;18.957;12;12.033;0.6770357142857143;0.42857142857142855;0.42974999999999997
40986528;40;LKO_CAN;10.543;13;0.821;0.7530714285714285;0.9285714285714286;0.05864285714285714
40986529;40;LKO_CAN;17.11;10;9.181;0.7439130434782608;0.43478260869565216;0.3991739130434782
40986530;40;LKO_CAN;22.375;10;14.199;0.8287037037037037;0.37037037037037035;0.5258888888888889
40986531;40;LKO_CAN;20.586;12;10.015;0.82344;0.48;0.4006
40986532;40;LKO_CAN;7.546;8;0.0;0.94325;1.0;0.0
40987288;40;LKO_CAN;18.425;12;9.804;0.737;0.48;0.39216
40987289;40;LKO_CAN;0.933;0;0.933;0.18660000000000002;0.0;0.18660000000000002
40987497;40;LKO_CAN;0.186;0;0.186;0.186;0.0;0.186
40987498;40;LKO_CAN;0.184;0;0.184;0.184;0.0;0.184
40987499;40;LKO_CAN;0.163;0;0.163;0.163;0.0;0.163
40987500;40;LKO_CAN;0.129;0;0.129;0.129;0.0;0.129
40987501;40;LKO_CAN;0.13;0;0.13;0.13;0.0;0.13
40987502;40;LKO_CAN;0.323;0;0.323;0.323;0.0;0.323
40987503;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40987504;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40987505;40;LKO_CAN;0.272;0;0.272;0.272;0.0;0.272
40987506;40;LKO_CAN;0.251;0;0.251;0.251;0.0;0.251
40987507;40;LKO_CAN;0.209;0;0.209;0.209;0.0;0.209
40987508;40;LKO_CAN;0.445;0;0.445;0.2225;0.0;0.2225
40987509;40;LKO_CAN;1.137;0;1.137;0.1895;0.0;0.1895
40987510;40;LKO_CAN;2.203;0;2.203;0.24477777777777776;0.0;0.24477777777777776
40987511;40;LKO_CAN;7.841;4;6.595;0.3409130434782609;0.17391304347826086;0.2867391304347826
40987512;40;LKO_CAN;21.116;12;13.187;0.7038666666666666;0.4;0.43956666666666666
40987513;40;LKO_CAN;8.865;9;5.736000000000001;0.3546;0.36;0.22944000000000003
40987514;40;LKO_CAN;12.082;4;10.156;0.48328000000000004;0.16;0.40624000000000005
40987515;40;LKO_CAN;11.499;4;10.303;0.5226818181818182;0.18181818181818182;0.46831818181818186
40987516;40;LKO_CAN;15.167;5;12.262;0.6594347826086956;0.21739130434782608;0.5331304347826087
40987517;40;LKO_CAN;21.645;12;11.916;0.8016666666666666;0.4444444444444444;0.44133333333333336
40987518;40;LKO_CAN;19.977;14;9.362;0.7683461538461539;0.5384615384615384;0.36007692307692307
40987519;40;LKO_CAN;18.632;13;7.997;0.846909090909091;0.5909090909090909;0.3635
40987520;40;LKO_CAN;19.353;12;10.004999999999999;0.77412;0.48;0.40019999999999994
40987521;40;LKO_CAN;18.566;13;7.985;0.8439090909090908;0.5909090909090909;0.3629545454545455
40987522;40;LKO_CAN;11.0;10;3.075;0.7857142857142857;0.7142857142857143;0.21964285714285717
40987523;40;LKO_CAN;1.563;2;0.0;0.7815;1.0;0.0
40987524;40;LKO_CAN;1.312;2;0.0;0.656;1.0;0.0
40987525;40;LKO_CAN;16.832;14;4.572;0.8858947368421053;0.7368421052631579;0.24063157894736842
40987526;40;LKO_CAN;19.477;14;6.939;0.8468260869565217;0.6086956521739131;0.30169565217391303
40987527;40;LKO_CAN;11.935;9;8.118;0.47740000000000005;0.36;0.32472
40987528;40;LKO_CAN;11.588000000000001;5;9.862;0.4291851851851852;0.18518518518518517;0.3652592592592593
40987529;40;LKO_CAN;8.244;4;7.042;0.37472727272727274;0.18181818181818182;0.3200909090909091
40987530;40;LKO_CAN;22.965;11;14.29;0.8201785714285714;0.39285714285714285;0.5103571428571428
40987531;40;LKO_CAN;17.178;10;9.283000000000001;0.7468695652173913;0.43478260869565216;0.40360869565217394
40987557;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40988288;40;LKO_CAN;19.945;14;9.344;0.7671153846153846;0.5384615384615384;0.35938461538461536
40988289;40;LKO_CAN;0.302;0;0.302;0.302;0.0;0.302
40988496;40;LKO_CAN;0.176;0;0.176;0.176;0.0;0.176
40988497;40;LKO_CAN;0.194;0;0.194;0.194;0.0;0.194
40988498;40;LKO_CAN;0.203;0;0.203;0.203;0.0;0.203
40988499;40;LKO_CAN;0.186;0;0.186;0.186;0.0;0.186
40988500;40;LKO_CAN;0.176;0;0.176;0.176;0.0;0.176
40988501;40;LKO_CAN;0.166;0;0.166;0.166;0.0;0.166
40988502;40;LKO_CAN;0.24;0;0.24;0.24;0.0;0.24
40988503;40;LKO_CAN;0.199;0;0.199;0.199;0.0;0.199
40988504;40;LKO_CAN;0.279;0;0.279;0.279;0.0;0.279
40988505;40;LKO_CAN;0.3;0;0.3;0.3;0.0;0.3
40988506;40;LKO_CAN;0.3;0;0.3;0.3;0.0;0.3
40988507;40;LKO_CAN;0.331;0;0.331;0.331;0.0;0.331
40988508;40;LKO_CAN;7.469;5;6.016;0.32473913043478264;0.21739130434782608;0.26156521739130434
40988509;40;LKO_CAN;7.821000000000001;5;6.386;0.30080769230769233;0.19230769230769232;0.24561538461538462
40988510;40;LKO_CAN;8.238;4;6.9190000000000005;0.32952;0.16;0.27676
40988511;40;LKO_CAN;7.7940000000000005;4;6.539;0.2997692307692308;0.15384615384615385;0.2515
40988512;40;LKO_CAN;23.358999999999998;11;14.634;0.8054827586206896;0.3793103448275862;0.5046206896551724
40988513;40;LKO_CAN;20.675;13;13.431000000000001;0.6891666666666667;0.43333333333333335;0.44770000000000004
40988514;40;LKO_CAN;22.735;10;14.331;0.842037037037037;0.37037037037037035;0.5307777777777778
40988515;40;LKO_CAN;20.819;13;9.107;0.8007307692307692;0.5;0.3502692307692307
40988516;40;LKO_CAN;19.687;13;9.053;0.8202916666666668;0.5416666666666666;0.37720833333333337
40988517;40;LKO_CAN;18.203;12;7.978;0.8668095238095238;0.5714285714285714;0.3799047619047619
40988518;40;LKO_CAN;17.815;12;7.2459999999999996;0.89075;0.6;0.36229999999999996
40988519;40;LKO_CAN;20.085;14;9.405;0.7725000000000001;0.5384615384615384;0.3617307692307692
40988520;40;LKO_CAN;18.156;13;7.125;0.8645714285714285;0.6190476190476191;0.3392857142857143
40988521;40;LKO_CAN;20.205;14;9.415;0.7771153846153845;0.5384615384615384;0.36211538461538456
40988522;40;LKO_CAN;13.109;13;3.6390000000000002;0.7711176470588236;0.7647058823529411;0.21405882352941177
40988523;40;LKO_CAN;1.75;2;0.0;0.875;1.0;0.0
40988524;40;LKO_CAN;2.942;3;0.0;0.9806666666666667;1.0;0.0
40988525;40;LKO_CAN;18.075;12;7.253;0.9037499999999999;0.6;0.36265000000000003
40988526;40;LKO_CAN;18.159;12;7.204;0.9079499999999999;0.6;0.36019999999999996
40988527;40;LKO_CAN;13.789;6;10.695;0.5745416666666666;0.25;0.445625
40988528;40;LKO_CAN;11.896;6;9.412;0.45753846153846156;0.23076923076923078;0.36200000000000004
40988529;40;LKO_CAN;17.874;13;6.822;0.8936999999999999;0.65;0.3411
40988530;40;LKO_CAN;19.595;14;6.828;0.8519565217391304;0.6086956521739131;0.29686956521739133
40988531;40;LKO_CAN;0.645;1;0.0;0.645;1.0;0.0
40988557;40;LKO_CAN;2.394;3;0.0;0.798;1.0;0.0
40988558;40;LKO_CAN;1.995;2;0.0;0.9975;1.0;0.0
40989288;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40989289;40;LKO_CAN;18.602;12;8.753;0.8087826086956522;0.5217391304347826;0.38056521739130433
40989496;40;LKO_CAN;0.123;0;0.123;0.123;0.0;0.123
40989497;40;LKO_CAN;0.173;0;0.173;0.173;0.0;0.173
40989498;40;LKO_CAN;0.245;0;0.245;0.245;0.0;0.245
40989499;40;LKO_CAN;0.251;0;0.251;0.251;0.0;0.251
40989500;40;LKO_CAN;0.19;0;0.19;0.19;0.0;0.19
40989501;40;LKO_CAN;0.238;0;0.238;0.238;0.0;0.238
40989502;40;LKO_CAN;0.279;0;0.279;0.279;0.0;0.279
40989503;40;LKO_CAN;0.198;0;0.198;0.198;0.0;0.198
40989504;40;LKO_CAN;0.163;0;0.163;0.163;0.0;0.163
40989505;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40989506;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40989507;40;LKO_CAN;0.5700000000000001;0;0.5700000000000001;0.19000000000000003;0.0;0.19000000000000003
40989508;40;LKO_CAN;3.2720000000000002;5;0.9990000000000001;0.40900000000000003;0.625;0.12487500000000001
40989509;40;LKO_CAN;6.287;6;4.436;0.25148;0.24;0.17744
40989510;40;LKO_CAN;10.59;4;8.596;0.4236;0.16;0.34384
40989511;40;LKO_CAN;11.593;4;9.694;0.46372;0.16;0.38776000000000005
40989512;40;LKO_CAN;23.35;12;14.307;0.8051724137931034;0.41379310344827586;0.4933448275862069
40989513;40;LKO_CAN;18.075;12;9.381;0.723;0.48;0.37524
40989514;40;LKO_CAN;18.581;13;7.996;0.8445909090909091;0.5909090909090909;0.3634545454545455
40989515;40;LKO_CAN;17.475;12;6.119;0.9197368421052632;0.631578947368421;0.32205263157894737
40989516;40;LKO_CAN;17.094;14;4.507;0.8996842105263159;0.7368421052631579;0.23721052631578946
40989517;40;LKO_CAN;17.45;12;6.865;0.9184210526315789;0.631578947368421;0.3613157894736842
40989518;40;LKO_CAN;17.66;11;7.3;0.9294736842105263;0.5789473684210527;0.38421052631578945
40989519;40;LKO_CAN;18.218;13;7.241;0.8675238095238095;0.6190476190476191;0.3448095238095238
40989520;40;LKO_CAN;18.161;13;7.142;0.8648095238095239;0.6190476190476191;0.3400952380952381
40989521;40;LKO_CAN;18.534;14;7.283;0.8424545454545455;0.6363636363636364;0.3310454545454546
40989522;40;LKO_CAN;15.847999999999999;13;4.614;0.8804444444444444;0.7222222222222222;0.2563333333333333
40989523;40;LKO_CAN;17.815;15;4.502;0.89075;0.75;0.2251
40989524;40;LKO_CAN;15.747;15;4.0;0.8287894736842105;0.7894736842105263;0.21052631578947367
40989525;40;LKO_CAN;19.669;13;8.845;0.8195416666666667;0.5416666666666666;0.3685416666666667
40989526;40;LKO_CAN;18.247;12;8.009;0.8689047619047618;0.5714285714285714;0.3813809523809524
40989527;40;LKO_CAN;3.592;1;3.2590000000000003;0.2245;0.0625;0.20368750000000002
40989528;40;LKO_CAN;22.373;12;13.387;0.7714827586206897;0.41379310344827586;0.46162068965517244
40989529;40;LKO_CAN;7.822;11;0.0;0.7110909090909091;1.0;0.0
40989530;40;LKO_CAN;2.0;2;0.0;1.0;1.0;0.0
40989557;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40989558;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40989559;40;LKO_CAN;2.0;2;0.0;1.0;1.0;0.0
40990288;40;LKO_CAN;7.49;8;0.0;0.93625;1.0;0.0
40990289;40;LKO_CAN;20.498;13;8.824;0.8199200000000001;0.52;0.35296
40990498;40;LKO_CAN;0.125;0;0.125;0.125;0.0;0.125
40990499;40;LKO_CAN;0.271;0;0.271;0.271;0.0;0.271
40990500;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40990501;40;LKO_CAN;0.272;0;0.272;0.272;0.0;0.272
40990502;40;LKO_CAN;0.223;0;0.223;0.223;0.0;0.223
40990503;40;LKO_CAN;0.251;0;0.251;0.251;0.0;0.251
40990504;40;LKO_CAN;0.19;0;0.19;0.19;0.0;0.19
40990505;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40990506;40;LKO_CAN;1.1560000000000001;0;1.1560000000000001;0.23120000000000002;0.0;0.23120000000000002
40990507;40;LKO_CAN;4.789;2;4.26;0.2993125;0.125;0.26625
40990508;40;LKO_CAN;7.608;4;6.369;0.3458181818181818;0.18181818181818182;0.2895
40990509;40;LKO_CAN;13.471;10;8.871;0.49892592592592594;0.37037037037037035;0.32855555555555555
40990510;40;LKO_CAN;12.042;10;7.5600000000000005;0.46315384615384614;0.38461538461538464;0.2907692307692308
40990511;40;LKO_CAN;19.835;15;6.9719999999999995;0.8264583333333334;0.625;0.2905
40990512;40;LKO_CAN;17.566;11;9.318;0.7319166666666667;0.4583333333333333;0.38825
40990513;40;LKO_CAN;17.877;11;8.350999999999999;0.8512857142857142;0.5238095238095238;0.3976666666666666
40990514;40;LKO_CAN;17.177;11;7.249;0.9040526315789473;0.5789473684210527;0.38152631578947366
40990515;40;LKO_CAN;17.811;12;7.235;0.89055;0.6;0.36175
40990516;40;LKO_CAN;18.128;13;7.263;0.8632380952380952;0.6190476190476191;0.34585714285714286
40990517;40;LKO_CAN;20.003;14;9.368;0.7693461538461539;0.5384615384615384;0.36030769230769233
40990518;40;LKO_CAN;19.461;14;6.713;0.8461304347826086;0.6086956521739131;0.2918695652173913
40990519;40;LKO_CAN;18.889;13;9.602;0.7264999999999999;0.5;0.36930769230769234
40990520;40;LKO_CAN;19.693;13;8.902;0.8205416666666667;0.5416666666666666;0.3709166666666666
40990521;40;LKO_CAN;18.348;13;7.239;0.8737142857142857;0.6190476190476191;0.3447142857142857
40990522;40;LKO_CAN;18.191;13;7.191;0.8662380952380951;0.6190476190476191;0.3424285714285714
40990523;40;LKO_CAN;17.751;15;4.505;0.8875500000000001;0.75;0.22525
40990524;40;LKO_CAN;18.309;13;7.216;0.8718571428571429;0.6190476190476191;0.3436190476190476
40990525;40;LKO_CAN;18.209;12;7.296;0.91045;0.6;0.3648
40990526;40;LKO_CAN;18.214;12;7.285;0.9107;0.6;0.36425
40990527;40;LKO_CAN;3.692;1;3.359;0.26371428571428573;0.07142857142857142;0.23992857142857144
40990528;40;LKO_CAN;5.342;1;5.009;0.3561333333333333;0.06666666666666667;0.33393333333333336
40990529;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40990556;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40990557;40;LKO_CAN;0.772;1;0.0;0.772;1.0;0.0
40990558;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40990559;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40991288;40;LKO_CAN;21.011;12;10.593;0.8081153846153846;0.46153846153846156;0.40742307692307694
40991289;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40991499;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40991500;40;LKO_CAN;0.567;0;0.567;0.18899999999999997;0.0;0.18899999999999997
40991501;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40991502;40;LKO_CAN;0.239;0;0.239;0.239;0.0;0.239
40991503;40;LKO_CAN;0.278;0;0.278;0.278;0.0;0.278
40991504;40;LKO_CAN;0.216;0;0.216;0.216;0.0;0.216
40991505;40;LKO_CAN;0.162;0;0.162;0.162;0.0;0.162
40991506;40;LKO_CAN;1.601;1;1.268;0.3202;0.2;0.2536
40991507;40;LKO_CAN;4.261;1;3.928;0.2663125;0.0625;0.2455
40991508;40;LKO_CAN;6.194;2;5.6579999999999995;0.3441111111111111;0.1111111111111111;0.3143333333333333
40991509;40;LKO_CAN;22.695;10;14.731;0.8405555555555556;0.37037037037037035;0.5455925925925926
40991510;40;LKO_CAN;20.209;13;8.317;0.8420416666666667;0.5416666666666666;0.3465416666666667
40991511;40;LKO_CAN;19.162;14;9.104;0.737;0.5384615384615384;0.35015384615384615
40991512;40;LKO_CAN;17.087;10;9.136;0.7429130434782608;0.43478260869565216;0.3972173913043478
40991513;40;LKO_CAN;17.44;10;8.237;0.8720000000000001;0.5;0.41185
40991514;40;LKO_CAN;19.463;13;9.295;0.77852;0.52;0.3718
40991515;40;LKO_CAN;17.717;11;9.201;0.7703043478260869;0.4782608695652174;0.4000434782608696
40991516;40;LKO_CAN;19.18;14;9.005;0.7376923076923076;0.5384615384615384;0.34634615384615386
40991517;40;LKO_CAN;19.464;14;6.744;0.8462608695652173;0.6086956521739131;0.2932173913043478
40991518;40;LKO_CAN;19.457;13;8.667;0.8107083333333334;0.5416666666666666;0.361125
40991519;40;LKO_CAN;18.058;14;5.474;0.9029;0.7;0.2737
