PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40840500;0.265;0;0.265;LKO_CAN;40
40847518;1.0;0;1.0;LKO_CAN;40
40850531;1.0;1;0.0;LKO_CAN;40
40852336;0.728;1;0.0;LKO_CAN;40
40852341;0.492;1;0.0;LKO_CAN;40
40859389;0.49;1;0.0;LKO_CAN;40
40859502;0.194;0;0.194;LKO_CAN;40
40860309;1.0;1;0.0;LKO_CAN;40
40863461;0.8;1;0.0;LKO_CAN;40
40866510;1.0;1;0.0;LKO_CAN;40
40867436;1.0;1;0.0;LKO_CAN;40
40867510;1.0;1;0.0;LKO_CAN;40
40872297;0.732;1;0.0;LKO_CAN;40
40874503;0.558;1;0.0;LKO_CAN;40
40875502;0.519;1;0.0;LKO_CAN;40
40879296;0.849;1;0.0;LKO_CAN;40
40880296;0.518;1;0.0;LKO_CAN;40
40881465;0.333;0;0.333;LKO_CAN;40
40885427;0.333;1;0.0;LKO_CAN;40
40885428;1.0;1;0.0;LKO_CAN;40
40885464;0.965;0;0.965;LKO_CAN;40
40887459;0.208;1;0.0;LKO_CAN;40
40892426;1.0;1;0.0;LKO_CAN;40
40894457;0.314;1;0.0;LKO_CAN;40
40894458;0.333;1;0.0;LKO_CAN;40
40895445;0.272;0;0.272;LKO_CAN;40
40895457;0.245;0;0.245;LKO_CAN;40
40895458;0.278;0;0.278;LKO_CAN;40
40896447;0.329;1;0.0;LKO_CAN;40
40896456;0.267;0;0.267;LKO_CAN;40
40896457;0.272;0;0.272;LKO_CAN;40
40897446;0.237;1;0.0;LKO_CAN;40
40897455;0.3;0;0.3;LKO_CAN;40
40897457;0.333;1;0.0;LKO_CAN;40
40898445;0.234;1;0.0;LKO_CAN;40
40898446;1.0;1;0.0;LKO_CAN;40
40898454;0.306;1;0.0;LKO_CAN;40
40898455;0.254;0;0.254;LKO_CAN;40
40899445;0.218;1;0.0;LKO_CAN;40
40899453;0.333;1;0.0;LKO_CAN;40
40899454;0.292;1;0.0;LKO_CAN;40
40899455;0.196;0;0.196;LKO_CAN;40
40900423;1.0;1;0.0;LKO_CAN;40
40900453;0.333;1;0.0;LKO_CAN;40
40901440;0.118;1;0.0;LKO_CAN;40
40901452;0.333;1;0.0;LKO_CAN;40
40901453;0.184;0;0.184;LKO_CAN;40
40901460;1.0;1;0.0;LKO_CAN;40
40902452;0.333;1;0.0;LKO_CAN;40
40902453;0.2;0;0.2;LKO_CAN;40
40902460;0.333;1;0.0;LKO_CAN;40
40902473;0.325;0;0.325;LKO_CAN;40
40903453;0.164;0;0.164;LKO_CAN;40
40903454;0.333;1;0.0;LKO_CAN;40
40903473;0.78;1;0.0;LKO_CAN;40
40904438;0.204;1;0.0;LKO_CAN;40
40904452;0.333;1;0.0;LKO_CAN;40
40904453;0.133;0;0.133;LKO_CAN;40
40904454;0.225;0;0.225;LKO_CAN;40
40905455;0.333;1;0.0;LKO_CAN;40
40905456;0.333;1;0.0;LKO_CAN;40
40905459;0.333;1;0.0;LKO_CAN;40
40906455;0.333;1;0.0;LKO_CAN;40
40906456;0.333;1;0.0;LKO_CAN;40
40907454;0.154;0;0.154;LKO_CAN;40
40908444;0.292;1;0.0;LKO_CAN;40
40908445;0.46;1;0.0;LKO_CAN;40
40908446;0.855;1;0.0;LKO_CAN;40
40909445;1.0;1;0.0;LKO_CAN;40
40909446;0.944;1;0.0;LKO_CAN;40
40909447;0.947;1;0.0;LKO_CAN;40
40910443;0.333;1;0.0;LKO_CAN;40
40910444;0.333;1;0.0;LKO_CAN;40
40910445;1.0;1;0.0;LKO_CAN;40
40910446;0.323;1;0.0;LKO_CAN;40
40910447;0.577;1;0.0;LKO_CAN;40
40910448;0.333;1;0.0;LKO_CAN;40
40911442;0.258;1;0.0;LKO_CAN;40
40911443;1.0;1;0.0;LKO_CAN;40
40911445;1.0;1;0.0;LKO_CAN;40
40911446;0.256;1;0.0;LKO_CAN;40
40911448;0.333;1;0.0;LKO_CAN;40
40911449;0.505;1;0.0;LKO_CAN;40
40911450;0.27;1;0.0;LKO_CAN;40
40911452;1.0;1;0.0;LKO_CAN;40
40911453;0.333;1;0.0;LKO_CAN;40
40912443;0.228;1;0.0;LKO_CAN;40
40912445;0.841;1;0.0;LKO_CAN;40
40912446;1.0;1;0.0;LKO_CAN;40
40912447;1.0;1;0.0;LKO_CAN;40
40912448;0.441;1;0.0;LKO_CAN;40
40912450;0.333;1;0.0;LKO_CAN;40
40913441;1.0;1;0.0;LKO_CAN;40
40913442;0.768;1;0.0;LKO_CAN;40
40913443;1.0;1;0.0;LKO_CAN;40
40913444;1.0;1;0.0;LKO_CAN;40
40913446;0.691;1;0.0;LKO_CAN;40
40913447;0.333;1;0.0;LKO_CAN;40
40913448;0.333;1;0.0;LKO_CAN;40
40913449;1.0;1;0.0;LKO_CAN;40
40913452;0.333;1;0.0;LKO_CAN;40
40914441;1.0;1;0.0;LKO_CAN;40
40914442;0.15;1;0.0;LKO_CAN;40
40914443;0.861;1;0.0;LKO_CAN;40
40914445;0.421;1;0.0;LKO_CAN;40
